left context,original word,right context,word correction,hun correction 
gif,com/9kTluTI,imgur,vom,com/9kTluTI
-,gif,com/9kTluTI,gib,gis
das,hats,uns,Hatz,hast
same,Yep,-,Yen,Yen
here,same,Yep,same,Same
Treffer,here,same,Heer,hehre
verursacht,Kind/Jugendlichen,einem,Kind/Jugendlichen,Jugendfreundlichen
halten,Heferl,ein,Hafer,Helfer
meinte,sorry,-,sorry,Story
at/Newsletter,//derstandard,http,der Standard,Rassestandard
-,at/Newsletter,//derstandard,at/Newsletter,Newsletter
eine,bzw,Kommentare,bzw.,bzw.
-,Radakovits,Johann,Radiolits,Radioaktiv
sind,Meinl-Häferln,Die,Hafern,Mein-Häferln
-,true,So,treu,treu
einmal,wär,das,wär,wäre
nicht,zB,kann,zu,dB
zusammen,Händigkeit,der,Händiget,Behändigkeit
nicht,zB,kann,zu,dB
die,hand,besseren,Hand,Hand
=,Goofy,meinen,Goofy,Googel
=,Regular,Antrieb,Regular,Regula
ja,same,-,same,Same
Lispelproblem-,e8in,auch,e8in,ein
hat,Lispelproblem-,e8in,Lispelproblem-,Lispel problem-
das,ok,Ah,ok,Lok
nur,hat's,Zeit,hat's,satthat
gegeben,Monoschi,und,Mono Schi,Mondschi
org/wiki/Monoschi,wikipedia,//de,Wikipedia,Wikipedia
-,org/wiki/Monoschi,wikipedia,org.,org/wiki/Monoschi
sobald,linkshändigkeit,meiner,Linkshändigkeit,Linkshändigkeit
von,drachen,alte,Drachen,Drachen
mich,lehrerin,von,Lehrerin,Lehrerin
die,vorteile,eher,Vorteile,voreile
sind,kinder,rechtshändigen,Kinder,Kinder
lernen,linkshänder,einem,Linkshänder,Linkshänder
halten,ball,einen,ball,Ball
z,speer,oder,Speer,Speer
die,linkshänder,die,Linkshänder,Linkshänder
auf,rechtshändern,von,Rechtshändern,Rechtshändern
umzudenken,seite,linke,Seite,Seite
finde,wahnsinn,allerdings,Wahnsinn,Wahnsinn
das,trara,das,trara,tragbar
bei,kindern,den,kindern,Kindern
aufgeführt,schreibübungen,ersten,Schreibübungen,Schreibübungen
wird,linkshänder,dem,Linkshänder,Linkshänder
in,stift,der,Stift,Stift
gedrückt,hand,die,Hand,Hand
ansonsten,haltung,kommst,Haltung,Haltung
tools,linkshänder,meisten,Linkshänder,Linkshänder
eher,tools,linkshänder,Tools,Tools
und,brotmesser,überflüssig,Brotmesser,Brotmesser
-,ausgenomme,mal,ausgenommen,ausgenommen
für,bleistiftspitzer,einen,Bleistiftspitzer,Bleistiftspitzer
gekauft,linkshänder,für,Linkshänder,Linkshänder
des,schraubgewinde,das,Schraubenwinde,Schraubgewinde
in,deckels,des,Deckels,Deckels
hatte,richtung,normale,Richtung,Richtung
ich,dh,hatte,du,de
beim,deckel,den,Deckel,deckle
nicht,ding,das,ding,Ding
und,späne,die,späne,Späne
rausfallen,bleistiftstaub,der,bleistiftstaub,Bleistiftstaub
sehr,rausfallen,bleistiftstaub,rausfallen,ausfallen
das,produzenten,den,Produzenten,Produzenten
am,lust,die,Lust,Lust
und,Dart,anderem,Darrt,Darts
noch,80ern,den,80ern,Lernern
nicht,VS-Lehrerin,gestrengen,VS-Lehrerin,VS.-Lehrerin
umgeschult,Rechthänder,auf,Rechtshänder,Rechtshänder
habe,Weiters,nachdenken,Weiteres,Wetters
-,Wurfhand,links,Wurf Hand,Wurfhand
mit,A4-Seite,eine,A4-Seite,Aa-Seite
dann,war's,damit,war's,Warnas
sitzen,aussen,links,Außen,außen
ich,geb',Vorposten,geb.,gebe
-,Meinl-Häferln,bescheuerten,Hafern,Mein-Häferln
mit,zeitlang,eine,Zeitlang,Zeitlang
eine,zähneputzen,rechts,Zähneputzen,Zähneputzen
benutzen,kleckerfreie,das,Klecker freie,klecker freie
hab,linkshänder,als,Linkshänder,Linkshänder
probleme,jahren,41,Jahren,Jahren
mit,probleme,jahren,Probleme,Probleme
stoff,besondes,scheren,besonders,besonders
schneiden,stoff,besondes,Stoff,Stoff
foot,Goofy,-,Goofy,Googel
means,foot,Goofy,Foto,fort
right,means,foot,meins,meins
foot,right,means,riecht,Fight
forward,foot,right,Foto,fort
on,forward,foot,Forward,fortwarf
your,on,forward,on,in
snowboard,your,on,Youri,Tour
-,snowboard,your,Snowboard,Snowboard
die,wie´s,so,wie´s,wies
so,Lehrkräftinnen,verschiedensten,Lehrkräftinnen,Leuchtkräftigen
ja,brauchts,da,brauchst,brauchst
das,gehts,los,gehst,gehst
ist,Linkshändergitarren,wirklichen,Linkshänder Gitarren,Linkshändlergitarren
here,same,-,same,Same
deshalb,here,same,Heer,hehre
schere,linkshänder,deshalb,Linkshänder,Linkshänder
feind,grösster,mein,größter,größter
D,dosenöffner,der,Dosenöffner,Dosenöffner
gibt,sowas,es,so was,Iowas
Tisch,dazuklappbarem,Seite,dazu klappbarem,dazu klappbarem
und,füchertlich,sind,fachärztlich,fürchterlich
abmelden,newsletter-abo,mein,newsletter-abo,Newsletter-abo
ich,staun,Da,staun,staune
mir,ises,Rechtshänder,iss,iss
da,is,genau,ist,iss
Strasse,HC,den,HC,HOC
-,Strasse,HC,Straße,Straße
Bedienen,IPod,Zähneputzen,IPod,Iod
mit,etc,Essen,etc.,et
hätten,Sowas,Mutter,Sodas,Sodas
Werkzeugbenutzung,Ballwerfen,grobmotorische,Ballwerfen,Ball werfen
mit,etc,Werkzeugbenutzung,etc.,et
Bleibende,rum,2000,rum,Rum
Schreiben,auf's,bis,aufs,aufs
Den,Lefty-Modellen,auf,Luft,Oleftal-Modellen
da,Lefty-Gitarren,paar,Luft,Oleftal-Gitarren
dir,hab's,ich,hab's,Habits
auf,Naja,gesagt,Naja,Nama
muss,Rickenbacker,die,Rickenbacker,Krickenbecker
Führungshand,mausen,werfen,mausen,mauen
und,Lechts,links,Luchts,Lechs
zu,rinks,und,rings,Drinks
Ich,Nägelbeißer,Volksschule,Nägel Beißer,Begeißelter
Zeug,unxundes,nur,unrundes,unrundes
habe,GWD,als,GWD,GWH
Nebel,inkl,hatten,inkl.,inkl.
nichts,Derlehrerwirdschonwissenwasertut,und,Derlehrerwirdschonwissenwasertut,Atmosphärenwissenschaftler
nur,rechtshänder,bin,Rechtshänder,Rechtshänder
ist,computermaus,nur,computermaus,Computermaus
-,links^^,manchmal,links^^,links
Textstellen,zB,Computer,zu,dB
-,drauflosgestrickt,und,drauflosgestrickt,drauflos gestrickt
dem,mot,damals,Mut,mit
die,Süßigkeitsverpackungen,vorhanden,Süßigkeitsverpackungen,Gegenseitigkeitsversicherungen
erwischt,Linkshänderschere,die,Linkshänder schere,Linkshänder schere
warum,draufkommt,nicht,draufkommt,drauf kommt
und,linkshänderin,bin,Linkshänderin,Linkshänderin
mich,zerkugle,und,zerknülle,zerkleiner
kurz,gäste,rechtshändige,Gäste,sägte
nachschauen,internet,im,Internet,Internet
sitzen,laptop,vorm,Laptop,Laptop
die,hand,rechten,Hand,Hand
bedienen,maus,kabellose,mause,Maus
zwanzig,mitte,mit,Mitte,timte
in,rechtshänderscheren,mit,Rechtshänder scheren,Rechtshändern
geschnitten,hand,linken,Hand,Hand
gekauft,linkshänderschere,eine,Linkshänder schere,Linkshänder
habe,wochen,paar,Wochen,Wochen
aus,rechtshänder,für,Rechtshänder,Rechtshänder
schneiden,rechtshänderschere,einer,Rechtshänder schere,Rechtshänder
zustande,linie,gerade,Linie,Linie
finden,rechtshänder,viele,Rechtshänder,Rechtshänder
umrühre,topf,einem,topf,Topf
spielt,Dale,Dick,Dale,Deal
Band,Miller,Steve,Miller,Mille
finden,rechtshänder,viele,Rechtshänder,Rechtshänder
umrühre,topf,einem,topf,Topf
posten,Risotto-Thread,legendären,Risotto-Thread,Risotto-Reader
-,posten,Risotto-Thread,posten,Posten
sehr,etc,Lehrer,etc.,et
einwandfrei,funkitonierte,Schreiben,funktionierte,funktionierte
verwischen,ohnen,auch,ohne,honen
schrieb,spiegelverkerht,ich,spiegelverkehrt,spiegelverkehrt
war,Lerhrerin,Die,Lehrerin,Lehrerin
nicht,natülich,war,natürlich,natürlich
7,Win,Microsoft,Wien,Wien
herunterladen,sowas,Internet,so was,Iowas
das,trumm,einzige,trimm,krumm
sehr,rechtshänder-variante,der,Rechtshänder,Rechtshänder-variante
meiner,amüsement,zum,Amüsement,Amüsement
absolut,familie,meiner,Familie,Familie
Tisch,dazuklappbarem,Seite,dazu klappbarem,dazu klappbarem
die,lernen's,Anders,Lernens,Lernens
linkshaendershop,//www,http,WWW,//www
at/13-dosenoeffner,linkshaendershop,//www,linkshaendershop,Linkshegelianer
-,at/13-dosenoeffner,linkshaendershop,atz,at/13-dosenoeffner
alle,Weils,Streicher,Weils,Wels
beim,vorallem,anstellt,vor allem,vor allem
kann,-Schere,Rechtshänder,-Schere,-schere
-,Blööööd,bestätigen,Blööööd,Blöd
mom,posten,Umgelernten,posten,Posten
130,mom,posten,Myom,mm
und,Postings,130,Hostings,Postings
Da,Postings,128,Hostings,Postings
Weg,laaaaangen,einen,laaaaangen,langgegangen
at/2000003953829/Welt-Linkshaendertag-Kinder-werden-ziemlich-allein-gelassen,//derstandard,http,der Standard,Rassestandard
umgekehrt,wars,Oder,warst,ward
müsste,reinschlagen,Nagel,reinschlagen,einschlagen
autos,linksgesteuerte,-,linksgesteuerte,links gesteuerte
sind,autos,linksgesteuerte,Autos,Autos
gemacht,linkshänder,für,Linkshänder,Linkshänder
-,hand,linke,Hand,Hand
rechte,lenkrad,-,Lenkrad,Lenkrad
-,hand,rechte,Hand,Hand
&,gangschaltung,-,Gangschaltung,Gangschaltung
und,radio,&,Radio,ratio
-,automatik,wozu,Automatik,Automatik
eines,fuß,linke,fuß,Fuß
nix,linkshänders,eines,Linkshänders,Linkshänders
machen,nix,linkshänders,nix,Unix
eh,ises,nun,iss,iss
immer,eig,sollte,eig.,geig
auf,Posting,meinem,Hosting,Posting
außer,patschert,richtig,patschert,Patsche
-,Oo,Rechts,Zoo,Eo
danke,aso,-,also,so
ich,weiss,jetzt,Weiß,weiß
mich,bzw,angewöhnt,bzw.,bzw.
gefügt,Rechtshänderstruktur,vorhandene,Rechtshänder Struktur,Rechtshändlerstruktur
halten,Häferl,Computermaus,Hafer,Schäfer
rechtshändig,strukturentsprechend,Schnur,strukturentsprechend,strukturunterbrechend
linkshändig,intiutiv,Schnur,intuitiv,intuitiv
weiter,aka,vorne,akad.,Oka
die,PC/iThing,am,Thing,Phishing
Touchpad,Maus/das,die,Maus/das,Masadas
ists,motorradfahren,Beim,motorradfahren,Motorradfahren
beim,ists,motorradfahren,isst,isst
einer,ausser,ich,Außer,außer
handschrift,grottigen,einer,grätigen,großartigen
keine,handschrift,grottigen,Handschrift,Handschrift
solang,probleme,sonderlichen,Probleme,Probleme
auch,gehts,spiele,gehst,gehst
mit,pc,am,PCs,PC
rechts,maus,der,mause,Maus
mit,wärs,Wie,wär,wärst
RSS,_funktionierenden_,einem,_funktionierenden_,nichtfunktionierend
Feed,RSS,_funktionierenden_,RSS,RISS
Ich,Feed,RSS,Feed,Fee
via,Headlines,die,Headlines,Deadlines
lesen,RSS,via,RSS,RISS
Rest,dne,für,den,den
nicht,kanns,Warum,kannst,kann
Artikel,vollkständigen,die,vollständigen,vollständigen
geben,RSS,via,RSS,RISS
-,geschah's,Gern,geschah,geschah
hatte,maus,die,mause,Maus
gemacht,narrisch,immer,närrisch,närrisch
im,melange,-,Melange,Melange
so,cafe-museum,im,Café,Safe-museum
mit,tassen,haben,Tassen,Tassen
komisch,nem,mit,Nehm,dem
der,henkel,gedrehten,Henkel,Henkel
angenehm,rechtshänder,für,Rechtshänder,Rechtshänder
rechtshändig,strukturentsprechend,Schnur,strukturentsprechend,strukturunterbrechend
linkshändig,intiutiv,Schnur,intuitiv,intuitiv
Fenster,Ausm,-,Aus,Aus
in,-Videospielen,-,-Videospielen,-videospielen
77,-StG,rechts,Steg,EStG
beim,-Mittelfeld,wurscht,-Mittelfeld,-mittelfeld
Geniale,Wuzzeln,beim,Wuzeln,Wurzeln
Immer,-Medikamentenschachteln,Fernschüsse,-Medikamentenschachteln,-medikamentenschachteln
Probleme,-Scheren,geöffnet,-Scheren,-scheren
Zeitungen,-Lese,Grifflöchern,-Lese,Lese-
keine,-Besitze,vorne,-Besitze,-besitz
hab,vertrbraten,Löschblätter,vertrauten,Vertebraten
einen,heut,mir,heut,heute
schnell,ob's,sehen,ob's,Obus
ist,drehfußball,beim,Dreh Fußball,Drehfußball
mittetore,problematik,die,Problematik,Problematik
zählen,mittetore,problematik,Mitte Tore,Mitterndorf
mit,gehts,dafür,gehst,gehst
umso,tormann,dem,Tormann,Tormann
-,carpeDiem,-,carpeDiem,Picardie
gemacht,erfahrungen,negativen,Erfahrungen,Erfahrungen
im,benachteiligungen,kleine,Benachteiligungen,Benachteiligungen
oder,turnunterricht,oder,Turnunterricht,Turnunterricht
aber,gerätetechnisch-,oder,gerätetechnisch-,gerätetechnisch
natürlich,unterrichtstätigkeit,eigenen,Unterricht Stätigkeit,Unterrichtstätigkeit
anschafft,linkshänderscheren,die,Linkshänder scheren,Kinderschänderringen
mit,klischee,das,Klischee,Klischee
trifft,kreativität,der,Kreativität,Kreativität
bzw,gehirnhälften,die,Gehirnhälften,Gehirnhälften
deren,bzw,gehirnhälften,bzw.,bzw.
bezogen,nutzung,deren,Nutzung,Nutzung
links,touchpad,beides,touchpad,Touchpad
rechts,maus,links,mause,Maus
wie,musikinstrumente,alle,Musikinstrumente,Musikinstrumente
hab,rechtshänder,wie,Rechtshänder,Rechtshänder
probiert,linkshänderbass,einen,Linkshänder bass,Linkshänders
was,umgewohnt,schnell,umgewöhnt,ungewohnt
sicher,rechtshändern,was,Rechtshändern,Rechtshändern
bestandteil,arbeit,vorwissenschaftliche,Arbeit,Arbeit
der,bestandteil,arbeit,Bestandteil,Bestandteil
-,reifeprüfung,neuen,Reifeprüfung,Reifeprüfung
gut,finds,ich,Fonds,finde
zu,linkshänder,gut,Linkshänder,Linkshänder
durchschnittlich,linkshänder,sind,Linkshänder,Linkshänder
neigend,erkrankungen,psychischen,Erkrankungen,Erkrankungen
mir,geb,und,geb.,gen
ich,btw,dürfen,bzw.,BTX
ich,patschert,=,patschert,Patsche
auf,VS,der,VS,VS.
umgepolt,Handi,schöne,Handi,Hand
Dafür,störts,wen,störst,störst
-Geräten,Lefties,Mit,Luftiges,Softies
-,-Geräten,Lefties,-Geräten,-geräten
etc,Erdäpfelschäler,Schere,Erdäpfelschäler,Kartoffelschäler
-,etc,Erdäpfelschäler,etc.,et
an,solltem,Da,sollten,sollten
-,geoutet,Greis,geoutet,geroutet
-,Rechtshänderkaffeehäferln,sind,Rechtshänderkaffeehäferln,Rechtshändern
umdenken,eine/r,muss,eine/r,einer
Glockenkurve,Gaußsche,die,Gautsche,Gaußsche
rechts,maus,-,mause,Maus
abwechselnd,touchpad,rechts,touchpad,Touchpad
kann,StG,dem,Steg,EStG
mir,hams,Medikamentenschachteln,Häms,Chams
rechts,Schreibplatform,kleinen,Schreibplatform,Schreibplattform
Kuchengabeln,Pfannenwender,Abgeschrägte,Pfannenwender,Pfannenränder
mit,Stielkasserolen,Fischmesser,Stielkasserolen,Kasserollen
Musikinstrumente,Bankomaten,manche,Bankomaten,Banktomaten
-,maus,-,mause,Maus
-,touchpad,rechts,touchpad,Touchpad
-,hermann,lassen,Hermann,Hermann
und,häklen,-,häkeln,häkeln
und,post,die,Post,post
neuerdings,bzw,stifte,bzw.,bzw.
sind,unterschriften-pads,diese,unterschriften-pads,unterschritten-pads
sind,stifthalter,die,Statthalter,Stifthalter
angeklebt,tisch,am,tisch,Tisch
von,3mm,gefühlte,3mm,mm
entfernt,trennwand,der,Trennwand,Trennwand
die,unterschrift,eine,Unterschrift,unterschritt
viel,linkshänderschere,einer,Linkshänder schere,Linkshänder
verwend,maus,die,mause,Maus
mit,touchpad,das,touchpad,Touchpad
zu,linkshändigkeit,der,Linkshändigkeit,Linkshändigkeit
ja,gibt's,nicht,gibt's,gibt
oder,rechtshändern,bei,Rechtshändern,Rechtshändern
sind,Linkshänderblöcke,diese,Linkshänder blocke,Linkshändlerblöcke
einfach,Rechtshänderblock,Normalen,Rechtshänder Block,Rechtshänder block
denn,Rechtshänderbevorzugung,pornographische,Rechtshänder Bevorzugung,Rechtshändlerbevorzugung
Die,detto,Anus,desto,desto
bleibt,Masturbationshand,der,Masturbationshand,Masturbation
77,StG,Das,Steg,EStG
auf,easy,ganz,easy,Ecstasy
umstellen,linksauswurf,auf,links Auswurf,Linksauswurf
-,freibleibt,Beifahrerin,freibleibt,frei bleibt
Maus,Sch,-,Schi,Sh
-,Pad,mit,Pad,Ad
erwischt,schwester,blöde,Schwester,Schwester
ihnen,reichts,kenne,reichst,reichst
ist,linkshänder,man,Linkshänder,Linkshänder
bringt,Auswurfverdeckungsdeckels,angebrachten,Auswurfverdeckungsdeckels,Verdeckungsberechnung
Etc,Etc,drehen,Etc.,Esc
Es,Etc,Etc,Etc.,Esc
Daran,Händeverschränken,beim,Händeverschränken,Hände verschränken
dann,habs,aufzulegen,Habes,hab
angemeldet,newsletter,den,newsletter,Newsletter
Informationen,wissenschafts,die,Wissenschaft,wissenschafts-
nun,gewäsen,Informationen,gewesen,gewesen
Dessertbesteck,-Teller-Messer,n,-Teller-Messer,-teller -messer
er,Dessertbesteck,-Teller-Messer,Dessertbesteck,Dessertmesser
zefix,JEDESMAL,-,JEDESMAL,JEDES MAL
Also,zefix,JEDESMAL,Zervix,gefixt
zweijährigem,ca,nach,ca.,ca.
Rechtshändern,patscherten,den,patscherten,plätscherten
eine,Jedesmal,Bank,Jedes Mal,Jedes mal
höflich,Schalterdame,die,Schalterdame,Schalterdsame
gestanzt,durch-,entsprechend,durch-,durch
immer,Hakerln,entfernten,Hakeln,Hakeln
bevorzugter,geschichter,Hand,geschichtet,geschichtet
mehr,bißchen,ein,bisschen,bisschen
auch,evtl,ist,evtl.,evtl.
links,Trackpoint,und,Track Point,Checkpoint
als,zb,hatte,zu,ab
und,sauklaue,eine,säkulare,klaue
gemischt,forum,im,Forum,Forum
ansonsten,stricherl,rote,stricheln,stricheln
es,ahnung,keine,Ahnung,Ahnung
verloren,bedeutung,an,Bedeutung,Bedeutung
und,LöffeL,Der,Löffel,Löffel
auf,GabeL,die,Gabel,Gabel
auf,MesseR,das,Messers,Messer
nur,Selfie,-,Elfie,Selfie
und,gabel,einfach,Gabel,gabel
umtauschen,messer,und,Messer,Messer
du,gibts,Frage,gibst,gibst
Naja,Stricherl,rotes,Stricheln,Stricherle
wennst,Naja,Stricherl,Naja,Nama
meinst,wennst,Naja,weinst,weinst
daran,denken-,Dessertlöffel,denken-,denken
ich,hätt,daran,hätt,hätte
noch,70ern,den,70ern,Lernern
Wie,umtrainiert,noch,untrainiert,untrainiert
führen,Eßmesser,Das,Ermesse,Essmesser
NUR,trackpad,aber,trackpad,Trackball
Tennisschläger,Schrubendreher,Hammer,Schraubendreher,Schraubendreher
immer,Händer,Links,Händler,Hände
Gitarre,rechtshänder,normal,Rechtshänder,Rechtshänder
usw,bedieden,Maus,bedienen,bedienen
exklusiv,usw,bedieden,usw.,usw.
alles,usw,benutzen,usw.,usw.
-,problemo,Null,Probleme,problem-
mir,gehts,so,gehst,gehst
Wenn,'awkward',ziemlich,Award,Dankwarderode
takes,It,versuche,Ist,IT
longer,takes,It,Takes,Taktes
and,longer,takes,longier,langer
feels,and,longer,an,ans
like,feels,and,Fels,Fels
somebody,like,feels,licet,linke
else,somebody,like,somebody,Endosome
-,else,somebody,Else,lese
Ich,Hm,-,Hm,Häm
sollten,feuerzeug,dem,Feuerzeug,feuer zeug
wir,linkshänderscheren,keine,Linkshänder scheren,Kinderschänderringen
Mit,Linkshänderscheren,brauche,Linkshänder scheren,Linkshänder scheren
allerdings,Linkshänderscheren,keine,Linkshänder scheren,Linkshänder scheren
mit,ales,fast,Ales,als
besser,LH,die,LH,HL
üben,RH,die,RH,EH
com/2evyxio,tinypic,//i57,tinypic,Titanic
jpg,com/2evyxio,tinypic,vom,com/2evyxio
-,jpg,com/2evyxio,jogg,Apg
ist,linkshändigkeit,-,Linkshändigkeit,Linkshändigkeit
ja,hab',ich,hab',hab
aber,linkshänder,gegen,Linkshänder,Linkshänder
zuhause,veranlagung,ihre,Veranlagung,Veranlagung
damit,öffentlichkeit,die,Öffentlichkeit,Öffentlichkeit
gleiche,leute,diese,Leute,Leute
verlangen,menschen,normale,Menschen,Menschen
sogar,bzw,verlangen,bzw.,bzw.
auf,bezug,in,Bezug,Bezug
solche,minderheiten,normale,Minderheiten,Minderheiten
loslassen,sprüche,solche,Sprüche,Sprüche
dass,rechtshänder,hundertprozentiger,Rechtshänder,Rechtshänder
und,messer,zwischen,Messer,Messer
wechsle,gabel,und,Gabel,gabel
rechts,messer,dem,Messer,Messer
und,messer,ich,Messer,Messer
aus,gabel,und,Gabel,gabel
die,gabel,der,Gabel,gabel
zum,speisenstücke,die,speisen Stücke,Glockenspeise
zu,mund,zum,Mund,Mund
dazu,patschert,zu,patschert,Patsche
beim,leuten,den,Leuten,Leuten
o,finger,die,Finger,Finger
alles,schulen/kindergärten,den,Kindergärten,hinuntergeschlenderten
vorhanden,rechtshänderausführung,in,Rechtshänder Ausführung,Hintereinanderausführung
wo,szene,sie,Szene,Szene
anmerkt,trainer,sein,Trainer,Trainer
in,rocky,das,rock,rockt
boxt,linksauslage,der,Linksauslage,Linksauslage
will,gutheissen,wirklich,gutheißen,gutheißen
in,boxer,man,Boxer,Boxer
gar,linksauslage,der,Linksauslage,Linksauslage
stimmt,verletzungsgefahren,sollte,Verletzungsgefahren,Verletzungsgefahren
im,weiters,das,weiter,weiter
wird,film,im,film,Film
dann,rocky,wird,rock,rockt
-,umtrainiert,dann,untrainiert,untrainiert
von,kampf,im,Kampf,Kampf
in,linksauslage,der,Linksauslage,Linksauslage
wechseln,rechtsauslage,die,Rechtsauslage,Rechtsauslage
überraschen,gegner,seinen,Gegner,Gegner
überhaupt,profiboxbereich,im,profiboxbereich,Profiboxbereich
-,hollywood,typisch,Hollywood,Hollywood
als,rechtshänder,beide,Rechtshänder,Rechtshänder
machten,kinder,als,Kinder,Kinder
und,schikurs,einen,Schikurs,burschikos
kurven,lage,der,Lage,Lage
auf,schilehrer,der,Schilehrer,Schieblehre
jahrzehnte,kenntnis,zur,Kenntnis,Kenntnis
später,jahrzehnte,kenntnis,Jahrzehnte,Jahrzehnte
gestiegen,schi,die,Schi,Schi
gekauft,carver,beide,Cramer,Arverner
diesesmal,ausrüstung,komplette,Ausrüstung,Ausrüstung
ohne,diesesmal,ausrüstung,dieses mal,dieses mal
versucht,lehrer,ohne,Lehrer,Lehrer
nichts,tag,halben,tag,Tag
stürze,ausser,nichts,Außer,außer
