left context,original word,right context,word correction,hun correction
Forum,DieStandard,im,Die Standard,Die Standard
Und,kampf-postet,Forum,kampf-postet,Kampf-postet
Ich,Postingfenster,dem,Postingfenster,Postsingfenster
mit,Schokotorte,große,Schokotorte,Schottete
und,Smarties,mit,Smartes,Smartes
html,de/einestages/vergessener-held-a-948852,spiegel,einstiges,gegeneinandergestandener-held-a-948852
hie,genuckelt,Brüsten,genuckelt,gebuckelt
gemacht,Bäuerchen,ein,Bäuerchen,Mäuerchen
-,org/wiki/Ost_Autobahn,wikipedia,org.,Rheintalautobahn
und,Adatlap,Ohne,Adila,Adaptec
die,MZ,ostdeutsche,MZ,MS
die,Kampfposterinnen,den,Kampfposterinnen,Kampfosterpinnen
Rasieren,Waxen,weg,Waden,Waren
unglaublich,U-Fleko,im,Fleck,U-Fleck
geh,Schnuckerl,-,Schmucker,Schluckern
Postings,Aggro,mir,Aggr.,Agronom
Tät,Fielmann,oder,Fielmann,Vielmann
ganz,Tät,Fielmann,Tät,Sät
mich,täts,trotzdem,tats.,täte
you,if,interessieren,ifo,in
o,mind,don't,Mund,min
in,Tonic,Gin,Tonic,Toni
dreht,barkeeper,Der,Barkeeper,Barkeeper
ist,barman,Der,Barmann,bar man
Kennedy,JF,von,JF,JE
gleich,ungefaehr,muessen,ungefähr,ungefähr
und,Brueste,waren,Brüste,Brutsee
dass,erklaerte,mir,erklärte,erklärte
und,fliegeralarm,der,Fliegeralarm,Fliegeralarm
während,leuchtraketen,die,Leuchtraketen,Leuchtraketen
durch,schießereien,den,Schießereien,Schießereien
laufen,straßen,die,Straßen,Straßen
eines,anblick,der,Anblick,Anblick
im,ehepaars,erschossenen,Ehepaares,Ehepaars
die,tv,im,TVs,TV
meines,kekse,besten,Kekse,Kekse
eine,lebens,meines,Lebens,Lebens
kann,14jähriger,damals,14jähriger,jähriger
Geburtsjahr,gekackt,Windel,gekackt,gelackt
anderer,stalking,wegen,stalking,Stalking
-,Blogteilnehmer,anderer,Blogteilnehmer,Romzugteilnehmer
löste,Nirvana,-,Nirwana,Nirwana
Rider,Knight,Hab,Knight,Knigge
gschaut,Rider,Knight,Rider,Rieder
zumindest,erklaert,Das,erklärt,erklärt
war,Nevermind,Album,Nebelmond,Verminend
Grenzkontrolle,1h,Visum,1h,eh
haben,Budweis,in,Budweiser,Budweis
war,Bleach,-,Bleich,Blech
hinweisen,UserInnen,anderen,User Innen,UserInnen
ich,nehm,also,Nehm,nehme
Zeitgeschichte,aktuller,an,aktueller,aktueller
wurde,Fischamend,bis,Fischend,Fischdamen
linke,Haide,Simmeringer,Haiden,Haie
West,Bruck/Leitha,-,Bruck/Leitha,Brauchbarkeit
berlin,ost,in,Ost,Ost
und,berlin,ost,Berlin,Berlin
in,österreicher,als,Österreicher,Österreicher
Erlebnis,Prägenstens,-,Prägen Stens,Prägens
*hüstel*,Forstner,Thomas,Forster,Forstnerv
-,*hüstel*,Forstner,hüstelt,hüstel
zeit,Chillige,-,Schillinge,Laichwillige
gehalten,nickerchen,andere,Nickerchen,Nickerchen
voll,windeln,die,windeln,Windeln
selbiges,Lol,-,Lol,Lok
Fernseher,vor'm,bin,vorm,vorm
Ralitaet,unerschuetterliche,eine,unerschütterliche,unerschütterliche
und,Ralitaet,unerschuetterliche,Realität,Literal
-,Trollereien,die,Tollereien,Kontrollieren
Also,Raussuchen,für's,Raussuchen,Aussuchen
-,teilrecht,ich,teilrecht,teil recht
ging,APT,den,APT,ALT
waren,Lände,der,Lände,Länder
würde,Motörchen,das,Mütterchen,Störchen
-,dazahn,ned,da zahn,Dahn
Jahrhundert,vorgen,dem,vorigen,borgen
na,ups,Jahrhundert,uns,uns
auf,WK,2,WK,WO
in,Tagesbar,einer,Tages bar,Tagesbar
Botschaft,osteurop,einer,Osteuropa,Osteuropa
ich,kan,Dann,kann,kam
hübsch,sooooo,ja,solo,sooft
-,*seufz*,Anzug,*seufz*,seufze
an,Grüsse,verdenken,Grüß,Grüße
und,Perestekwellja,Worte,Perestekwellja,Klappergestell
ist,handy,das,Handy,Handy
kindliche,meistgestellte,meine,meistgestellte,meist gestellte
von,Perpektiven,die,Perspektiven,Perspektiven
lieber,sag´s,ich,sag´s,Saga
mit,bumvoll,Autos,blutvoll,ruhmvoll
man,DEaktiviert,wie,Deaktiviert,Deaktiviert
an,Vopos,keine,Vopos,Vopo
als,elternhaus,im,Elternhaus,Elternhaus
kann,'wie,dachte,'wie,wie
so,rad,dem,Rad,dar
ich,balancieren',gut,balancieren',balancieren
mauer','die,mir,'die,die
ja,mauer','die,mauer',mauer
dick,zentimeter,wenige,Zentimeter,Zentimeter
setzkästen,setzkasten,ihrem,Setzkasten,Setzkasten
waren,setzkästen,setzkasten,Setzkästen,Setzkästen
erstmals,launebär,lila,Laune bar,Laubaner
ins,Luf,und,Luft,Lug
und,schicht,bildungsferne,Schicht,Schicht
Tupfer,Resi,und,Resi,Reis
im,Blöckflötenkonzert,ein,Blöckflötenkonzert,Blickflötenkonzert
Ingomar,Drusius,Verehrung,Drusisch,Drusus
-,Ingomar,Drusius,Ingomar,Ingmar
noch,umd,bin,und,und
wenn,Gaensehaut,heute,Gänsehaut,Gänsehaut
Das,Strassen,ausgestorbenen,Straßen,Straßen
immer,Gefuehl,Das,Gefühl,Gefühl
mich,Fuer,Ortschaft,Für,Feuer
sind,moeglich,Revolutionen,möglich,möglich
Angst,irrsinige,immer,irrsinnige,irrsinnige
paar,win,ja,Wien,ein
tatsächlich,hatt,Ich,hat,hart
Freiheit,gewonne,die,gewönne,gewinne
die,Krumau,Stadt,Krakau,Krumau
auch,sichs,konnten,sich,sich
kann,Boutros-Ghali,den,Boutros-Ghali,Bistros-Ghali
Ich,Bundeslaendern,neuen,Bundesländern,Bundesländern
gefunden,sie`s,haben,sie`s,Siels
-,Narnia,aus,Marina,Naarn
1990,frühjahr,hatte,Frühjahr,Frühjahr
nach,motorrad,dem,Motorrad,Motorrad
die,ostmark,die,Ostmark,Ostmark
getauscht,westmark,der,Westmark,Westmark
am,biere,einige,Biere,riebe
charley,checkpoint,am,check Point,Checkpoint
mit,charley,checkpoint,Charly,Charles
am,vopos,der,Vopos,Topos
verkauft,souvenire,als,Souvenir,Souvenir
-,besitz,meinem,besitz,Besitz
-,versaeumt,nix,versäumt,versäumt
vor,hut,meinen,Hut,Hut
sicher,Gym,im,Gyn.,Gysi
darüber,GEO,Geschichte,GEO,EO
haben,großeltern,und,Großeltern,Großeltern
besucht,ostblockländer,89,Ostblockländer,Ostblockländer
war,vergleich,der,vergleich,Vergleich
picken,fensterscheiben,den,Fensterscheiben,Fensterscheiben
im,westler,wenn,Westler,Wrestler
sitzen,restaurant,im,Restaurant,Restaurant
ich,leb,heut,leb,lebe
frühling,prager,der,Prager,Prager
ein,frühling,prager,Frühling,Frühling
hype,annualer,ein,analer,annueller
jede/r,hype,annualer,Hype,hupe
hat,jede/r,hype,jede/r,jeder
mehr,gegenzug,im,Gegenzug,Gegenzug
eingecheckt,hotelklotz,modernen,hotelklotz,Hotelklotz
esen,altbauten,viele,Altbauten,alt bauten
und,esen,altbauten,essen,essen
zu,gemüse,frisches,Gemüse,Gemüse
niedergemacht,vodka,viel,vokal,Wodka
und,wenzelsplatz,am,Wenzels platz,Wenzelsplatz
kommen,russen,die,Rußen,rußen
feiern,silvester,nicht,Silvester,Silvester
waren,mitternacht,um,Mitternacht,Mitternacht
schier,euphorie,die,Euphorie,Euphorie
ist,Dori,Tante,Dora,Doris
biiiitte,geeehhh,nur,genehm,geehrt
es,biiiitte,geeehhh,Brigitte,bittere
Nachrichten,gscheite,wieder,gescheite,gescheite
-,glaubts,Was,glaubst,glaubst
ein,daafür,erinnerungen,dafür,dafür
zu,projekt,ein,Projekt,Projekt
Staatsgrenze,com/Achtung,facebook,vom,Umnachtung
-,ref=hl,Staatsgrenze,rief,Reflex
bitte,infos,mehr,Infos,Infos
begeistert,trotztem,sind,trotzdem,trotzdem
hörte,hauer,der,Hauer,Hauer
das,hanseln,3,hänseln,handeln
-,guess,I,Guss,Guinness
1989,Jänner,Im,Jänner,Männer
hat,P1,gearbeitet,P1,Ps
So,durchgefeiert,lang,durchgefeiert,durch gefeiert
werden,veröffentlich,mehr,veröffentlich,veröffentliche
and,Trial,durch,Trial,Trias
dass,Error,and,Error,Erfror
Rules,No,als,Not,Not
-Alter,Rules,No,Rules,Rufes
-,-Alter,Rules,-Alter,-alter
die,atomkriegen,möglichen,Atomkriegen,Atomkriegen
ein,fällts,mir,fällst,fällst
5,vervögelt,1989,verböget,Meervögel
hat,gechillt,-,gechillt,gekillt
erst,mähne,blonde,Mähne,mähen
kröger,uwe,aber,Ute,Uwe
war,kröger,uwe,Kröger,dröger
der,name,daher,name,Name
ev,logo,mit,logo,Logo
und,kundenzulauf,wenig,Kunden Zulauf,Kundenzulauf
mit,forum,das,forum,Forum
-,sachwissen,meinem,Sachwissen,Sachwissen
nach,Kärntnerstrasse,Wiener,Kärntners Trasse,Kärntnerische
und,Zwahlen-Prozeß,der,Zwahlen-Prozeß,Zahlen-Prozeß
ich,wusst,damals,wusste,wisst
ist,atombombe,eine,Atombombe,Atombombe
ich,konnt,sagen,könnt,konnte
http,Poweruser,Produkt,Poweruser,Powerup
at,sales@derstandard,an,sales@derstandard,Kalibrierstandard
das,vergess,Ich,vergesst,vergesse
Die,Hirnsex,schon,Hirnes,Hirnsex
hab,Uch,Wahnsinn,Auch,Ich
schönstes,warmein,ist,warmen,warmen
und,bildschirm,vorm,Bildschirm,Bildschirm
nur,gefühlterweise,1989,gefühlter Weise,gefühlt erweise
abgeholt,Maturawisch,den,Maturawisch,Matura wisch
1991,Zivildienstkomission,der,Zivildienstkomission,Zivildienstkommission
dass,Bewußtseinswerdung,stolperten,Bewußtseinswerdung,Sendungsbewusstsein
-,vor10,10,vor10,vor
aus,Rel-Matura*g,der,Rel.,Re-Matura*g
2001,konkurrenzbehaftet,und,konkurrenzbehaftet,Anbieterkonkurrenz
merken,Nußbaumer,ist,Nussbaumer,Anberaume
Er,HKB,1,HKB,HAB
Neusiedl/See,Bergerkaserne,-,Bergerkaserne,Bergerdkaserne
-,Neusiedl/See,Bergerkaserne,Neusiedl/See,Neusiedl
wos't,wuascht,eh,wascht,wuscht
do,wos't,wuascht,west,wortlos
is,leanst,do,leinst,least
Schmoiz,ollas,nur,Lolas,Ullas
fias,Schmoiz,ollas,Schmolz,Schmolz
Hian,fias,Schmoiz,fies,fis
-,Hian,fias,Haan,Hain
durch,Dienbstahl,anschließenden,Diebstahl,Diebstahl
aus,Iliescu-Kamarilla,die,Iliescu-Kamarilla,Milieu-Kamarilla
den,Securitate,die,Sekuritäten,Sekretariate
hatte,weggeschossen,Arm,weggeschossen,weggeschlossen
der,Dienstahl,anschließende,Diebstahl,Diebstahl
und,Iliescu,durch,Iliescu,Milieu
so,blos,ich,Bolz,los
muss,airport-wechselschalter,am,Airport,Rapport-wechselschalter
zum,drachmen,ersten,Drachmen,Drachmen
erwerben,flughafen-kurs,vorteilhaften,flughafen-kurs,-flughafenkurs
üben,kopfrechnen,das,Kopfrechnen,kopfrechnen
übervorteilt,shoppen/konsumieren,beim,shoppen/konsumieren,Vorwegkonsumieren
ärger,urlaubsende,vor,urlaubsende,Urlaubsende
drachmen,wieviel,frage,wie viel,wievielt
schauen,McGyver,noch,McGovern,MVergV
Mein,Fussballspielen,und,Fußballspielen,Fußballspielen
-,at/2000005073854/Wilde-Braut-des-Bacchus-Arianna-Occhipinti,//derstandard,atz,at/2000005073854/Wilde-Braut-des-Bacchus-Arianna-Occhipinti
bleiben','angemeldet,button,'angemeldet,angemeldet
werden,bleiben','angemeldet,bleiben',bleiben
im,Matchboxautos,den,Matchboxautos,Machtboxautos
von,losung,die,Losung,Losung
10,tschechoslowakei,wochen,Tschechoslowakei,Tschechoslowakei
bis,unruhen,der,Unruhen,Unruhen
war,systems,kommunistischen,systems,Systems
als,krieges,kalten,Kriegs,Krieges
miterlebte,teenager,als,teenager,Teenager
wirklich,befreiung,der,Befreiung,Befreiung
max,mad,groß,mad,MAD
gegriffen,luft,der,Luft,Luft
Ich,mielkes,natürlich,Mielkes,Mielkes
-,staates,ihres,Staates,Staates
aus,Korrupti,Tango,Korrupt,Korrupt
https,Fendrich,Reinhard,Fendrich,Friedrich
v=RhZKGlDQXr8,com/watch,youtube,com/watch,Comanche
gemacht,Znaim,nach,Zaim,Unanim
der,Oeffnung,der,Öffnung,Öffnung
in,GOA-Festln,ersten,Feston,GOA-Festen
von,Öststerreich,in,Österreich,Österreicher
gemacht,Skywalker,gewissen,Skywalker,Skiwalker
-,at/1369361794454/Ein-Login-fuer-derdiedaStandardat,//derstandard,atz,at/1369361794454/Ein-Login-fuer-derdiedaStandardat
sunshine,california,-,Californium,Californium
-,sunshine,california,sunshine,hineinsehe
eternal,Jajo,-,Jako,Hajo
basement,eternal,Jajo,eternal,maternal
-,basement,eternal,basement,Assessment
place,taking,-,taking,Stalking
in,place,taking,place,placke
jpg,de/shop/images/default_shop/8911-erstebananePK,titanic-magazin,Shop,de/shop/images/default_shop/8911-erstebananePK
bis,mockumentary,schräges,mockumentary,dokumentarisch
erzählte,Ostrava,aus,Ostrava,Ostjava
ein,Muß,erinnern,Muss,Muße
des,Faschingsdiestag,der,Faschingsdienstag,Faschingsdienstag
zumindest,dringends,Abend,dringendst,dringend
Gymnasium,Maturaklasse,-,Maturaklasse,Matura klasse
youth,ahh,Schüler,ahn,ach
-,youth,ahh,youth,YouTube
gerne,profil,mein,Profil,Profil
nicht,bäumen,lauter,bäumen,Bäumen
und,veränder,Abos,verändert,veränder
